index,Seed,Ticks,SuccessfulInfluence,Topology,neighborhood,num_agents,num_features,num_traits,communication_regime,homophily,seed,Regions,Isolates,Homogeneity,AverageDistance
0,96243,86535,25903,grid,moore,100,5,15,one-to-one,0.125,96243,1,0,1.0,0.0
0,58064,72487,20650,grid,moore,100,5,15,one-to-one,0.125,58064,2,0,0.96,0.06
0,76524,6625,5746,grid,moore,100,5,15,one-to-many,0.125,76524,3,2,0.98,0.04
0,69485,9593,7863,grid,moore,100,5,15,one-to-many,0.125,69485,4,2,0.96,0.075
0,62761,6766,5841,grid,moore,100,5,15,one-to-many,0.125,62761,3,2,0.98,0.04
0,96282,9116,7742,grid,moore,100,5,15,one-to-many,0.125,96282,3,1,0.92,0.105
0,60928,6966,6197,grid,moore,100,5,15,one-to-many,0.125,60928,2,1,0.99,0.02
0,52923,8212,6757,grid,moore,100,5,15,one-to-many,0.125,52923,3,2,0.98,0.04
0,80437,5410,4874,grid,moore,100,5,15,one-to-many,0.125,80437,2,1,0.99,0.02
0,78897,6818,6254,grid,moore,100,5,15,one-to-many,0.125,78897,1,0,1.0,0.0
0,59520,6481,5203,grid,moore,100,5,15,one-to-many,0.125,59520,3,1,0.91,0.1
0,36241,6594,5350,grid,moore,100,5,15,one-to-many,0.125,36241,2,0,0.98,0.035
0,62039,6803,5893,grid,moore,100,5,15,one-to-many,0.125,62039,4,2,0.96,0.075
0,49836,8996,7213,grid,moore,100,5,15,one-to-many,0.125,49836,2,0,0.98,0.035
0,71520,7058,6501,grid,moore,100,5,15,one-to-many,0.125,71520,1,0,1.0,0.0
0,91605,10821,9696,grid,moore,100,5,15,one-to-many,0.125,91605,3,2,0.98,0.04
0,95399,7316,6327,grid,moore,100,5,15,one-to-many,0.125,95399,2,1,0.99,0.02
0,38684,6800,6015,grid,moore,100,5,15,one-to-many,0.125,38684,3,1,0.96,0.065
0,52350,6879,5771,grid,moore,100,5,15,one-to-many,0.125,52350,2,0,0.98,0.035
0,28358,6755,6252,grid,moore,100,5,15,one-to-many,0.125,28358,1,0,1.0,0.0
0,83323,6971,5881,grid,moore,100,5,15,one-to-many,0.125,83323,3,2,0.98,0.04
0,99718,6163,5525,grid,moore,100,5,15,one-to-many,0.125,99718,1,0,1.0,0.0
0,28745,7074,5824,grid,moore,100,5,15,one-to-many,0.125,28745,3,0,0.94,0.0875
0,55491,6671,5675,grid,moore,100,5,15,one-to-many,0.125,55491,1,0,1.0,0.0
0,88912,7907,6902,grid,moore,100,5,15,one-to-many,0.125,88912,2,1,0.99,0.02
0,16791,7014,5806,grid,moore,100,5,15,one-to-many,0.125,16791,2,0,0.94,0.075
0,40911,8095,6985,grid,moore,100,5,15,one-to-many,0.125,40911,5,4,0.96,0.0775
0,62133,8071,6841,grid,moore,100,5,15,one-to-many,0.125,62133,1,0,1.0,0.0
0,43437,5830,5010,grid,moore,100,5,15,one-to-many,0.125,43437,3,1,0.97,0.055
0,52481,8164,6704,grid,moore,100,5,15,one-to-many,0.125,52481,3,1,0.97,0.055
0,96409,7733,6762,grid,moore,100,5,15,one-to-many,0.125,96409,3,2,0.98,0.04
0,34781,7593,4842,grid,moore,100,5,15,one-to-many,0.125,34781,9,5,0.81,0.27
0,46475,10506,8604,grid,moore,100,5,15,one-to-many,0.125,46475,3,0,0.95,0.085
0,71240,7705,6886,grid,moore,100,5,15,one-to-many,0.125,71240,2,0,0.96,0.065
0,63272,9334,8193,grid,moore,100,5,15,one-to-many,0.125,63272,3,0,0.96,0.07
0,47920,11287,4751,grid,moore,100,5,15,one-to-many,0.125,47920,5,1,0.55,0.3925
0,43626,8871,7558,grid,moore,100,5,15,one-to-many,0.125,43626,3,1,0.97,0.055
0,92023,8911,8029,grid,moore,100,5,15,one-to-many,0.125,92023,1,0,1.0,0.0
0,29531,7419,6295,grid,moore,100,5,15,one-to-many,0.125,29531,1,0,1.0,0.0
0,90904,4124,3126,grid,moore,100,5,15,one-to-many,0.125,90904,4,2,0.91,0.1075
0,73280,8273,5210,grid,moore,100,5,15,one-to-many,0.125,73280,3,0,0.84,0.145
0,61732,6346,5585,grid,moore,100,5,15,one-to-many,0.125,61732,2,0,0.98,0.035
0,84361,6030,4541,grid,moore,100,5,15,one-to-many,0.125,84361,4,1,0.94,0.0925
0,74349,5707,4912,grid,moore,100,5,15,one-to-many,0.125,74349,1,0,1.0,0.0
0,33364,6573,5413,grid,moore,100,5,15,one-to-many,0.125,33364,1,0,1.0,0.0
0,84438,7552,6083,grid,moore,100,5,15,one-to-many,0.125,84438,4,2,0.96,0.075
0,29462,7002,6030,grid,moore,100,5,15,one-to-many,0.125,29462,2,1,0.99,0.02
0,94584,6628,5863,grid,moore,100,5,15,one-to-many,0.125,94584,2,0,0.98,0.035
0,24616,3935,3301,grid,moore,100,5,15,one-to-many,0.125,24616,3,1,0.96,0.07
0,94693,7953,6508,grid,moore,100,5,15,one-to-many,0.125,94693,2,1,0.99,0.02
0,52384,5793,5289,grid,moore,100,5,15,one-to-many,0.125,52384,1,0,1.0,0.0
0,70539,8081,7232,grid,moore,100,5,15,one-to-many,0.125,70539,1,0,1.0,0.0
0,78195,9758,8479,grid,moore,100,5,15,one-to-many,0.125,78195,3,2,0.98,0.04
0,68712,6536,3608,grid,moore,100,5,15,one-to-many,0.125,68712,8,2,0.44,0.365
0,42489,6935,5836,grid,moore,100,5,15,one-to-many,0.125,42489,1,0,1.0,0.0
0,13171,6534,5790,grid,moore,100,5,15,one-to-many,0.125,13171,2,0,0.96,0.065
0,15104,6769,5266,grid,moore,100,5,15,one-to-many,0.125,15104,3,0,0.91,0.125
0,38279,8259,7393,grid,moore,100,5,15,one-to-many,0.125,38279,1,0,1.0,0.0
0,51660,6269,4960,grid,moore,100,5,15,one-to-many,0.125,51660,5,3,0.92,0.12
0,91380,8085,7087,grid,moore,100,5,15,one-to-many,0.125,91380,3,2,0.98,0.04
0,93136,8731,7687,grid,moore,100,5,15,one-to-many,0.125,93136,3,2,0.98,0.04
0,10970,7131,6238,grid,moore,100,5,15,one-to-many,0.125,10970,2,0,0.98,0.035
0,87695,10723,7650,grid,moore,100,5,15,one-to-many,0.125,87695,5,2,0.85,0.19
0,76597,6441,5607,grid,moore,100,5,15,one-to-many,0.125,76597,2,0,0.96,0.065
0,40133,7651,6710,grid,moore,100,5,15,one-to-many,0.125,40133,2,1,0.99,0.02
0,67104,7067,5597,grid,moore,100,5,15,one-to-many,0.125,67104,3,0,0.9,0.125
0,26673,8222,6845,grid,moore,100,5,15,one-to-many,0.125,26673,3,1,0.93,0.1
0,49524,15732,3883,grid,moore,100,5,15,one-to-many,0.125,49524,8,4,0.73,0.305
0,63766,8271,7286,grid,moore,100,5,15,one-to-many,0.125,63766,4,2,0.96,0.075
0,40414,7515,5618,grid,moore,100,5,15,one-to-many,0.125,40414,5,3,0.9,0.13
0,70210,10177,8235,grid,moore,100,5,15,one-to-many,0.125,70210,3,1,0.97,0.055
0,69411,5844,5176,grid,moore,100,5,15,one-to-many,0.125,69411,1,0,1.0,0.0
0,58026,7104,5069,grid,moore,100,5,15,one-to-many,0.125,58026,6,2,0.82,0.2325
0,44651,8774,7321,grid,moore,100,5,15,one-to-many,0.125,44651,4,0,0.92,0.125
0,86345,9776,7240,grid,moore,100,5,15,one-to-many,0.125,86345,4,0,0.9,0.15
0,33241,8333,6442,grid,moore,100,5,15,one-to-many,0.125,33241,3,1,0.89,0.1225
0,84749,7212,5650,grid,moore,100,5,15,one-to-many,0.125,84749,4,1,0.83,0.1675
0,24130,7980,6655,grid,moore,100,5,15,one-to-many,0.125,24130,3,2,0.98,0.04
0,96720,13889,12083,grid,moore,100,5,15,one-to-many,0.125,96720,2,1,0.99,0.02
0,82998,4966,4401,grid,moore,100,5,15,one-to-many,0.125,82998,3,2,0.98,0.04
0,39094,7813,7136,grid,moore,100,5,15,one-to-many,0.125,39094,1,0,1.0,0.0
0,82380,5188,4368,grid,moore,100,5,15,one-to-many,0.125,82380,1,0,1.0,0.0
0,83742,11724,9868,grid,moore,100,5,15,one-to-many,0.125,83742,3,0,0.96,0.07
0,74156,5779,4880,grid,moore,100,5,15,one-to-many,0.125,74156,5,3,0.95,0.095
0,77074,5198,4632,grid,moore,100,5,15,one-to-many,0.125,77074,1,0,1.0,0.0
0,47799,6587,5333,grid,moore,100,5,15,one-to-many,0.125,47799,3,0,0.94,0.09
0,39255,10247,8448,grid,moore,100,5,15,one-to-many,0.125,39255,3,1,0.97,0.055
0,50958,4469,4003,grid,moore,100,5,15,one-to-many,0.125,50958,1,0,1.0,0.0
0,85771,7459,5422,grid,moore,100,5,15,one-to-many,0.125,85771,4,1,0.92,0.125
0,51232,9345,8114,grid,moore,100,5,15,one-to-many,0.125,51232,2,1,0.99,0.02
0,65371,8194,6873,grid,moore,100,5,15,one-to-many,0.125,65371,2,1,0.99,0.02
0,25580,9353,7840,grid,moore,100,5,15,one-to-many,0.125,25580,4,2,0.93,0.1
0,82793,6490,5694,grid,moore,100,5,15,one-to-many,0.125,82793,2,0,0.98,0.035
0,88913,8502,6699,grid,moore,100,5,15,one-to-many,0.125,88913,5,3,0.93,0.1075
0,66056,5746,4112,grid,moore,100,5,15,one-to-many,0.125,66056,4,1,0.84,0.155
0,63040,6040,5478,grid,moore,100,5,15,one-to-many,0.125,63040,1,0,1.0,0.0
0,40695,6859,5908,grid,moore,100,5,15,one-to-many,0.125,40695,4,2,0.96,0.0725
0,96308,6143,4956,grid,moore,100,5,15,one-to-many,0.125,96308,3,2,0.98,0.04
0,85317,6334,5283,grid,moore,100,5,15,one-to-many,0.125,85317,6,4,0.91,0.145
0,23266,6292,5353,grid,moore,100,5,15,one-to-many,0.125,23266,2,1,0.99,0.02
0,31848,8507,7401,grid,moore,100,5,15,one-to-many,0.125,31848,1,0,1.0,0.0
0,21983,7523,6552,grid,moore,100,5,15,one-to-many,0.125,21983,3,1,0.97,0.055
0,57647,8136,7011,grid,moore,100,5,15,one-to-many,0.125,57647,2,1,0.99,0.02
0,81773,6929,6177,grid,moore,100,5,15,one-to-many,0.125,81773,3,2,0.98,0.04
0,38798,10311,7080,grid,moore,100,5,15,one-to-many,0.125,38798,5,1,0.88,0.1575
0,38162,5744,4844,grid,moore,100,5,15,one-to-many,0.125,38162,3,1,0.97,0.055
0,26734,5693,5179,grid,moore,100,5,15,one-to-many,0.125,26734,2,1,0.99,0.02
0,86374,7719,6675,grid,moore,100,5,15,one-to-many,0.125,86374,3,2,0.98,0.0375
0,96617,8372,7023,grid,moore,100,5,15,one-to-many,0.125,96617,3,1,0.97,0.055
0,30872,10362,8935,grid,moore,100,5,15,one-to-many,0.125,30872,1,0,1.0,0.0
0,97831,7865,6959,grid,moore,100,5,15,one-to-many,0.125,97831,2,0,0.98,0.035
0,52946,10529,8309,grid,moore,100,5,15,one-to-many,0.125,52946,2,0,0.97,0.05
0,94634,6729,5621,grid,moore,100,5,15,one-to-many,0.125,94634,5,3,0.95,0.095
0,12301,7273,6449,grid,moore,100,5,15,one-to-many,0.125,12301,4,3,0.97,0.0575
0,49712,7262,6706,grid,moore,100,5,15,one-to-many,0.125,49712,1,0,1.0,0.0
0,97914,7811,7106,grid,moore,100,5,15,one-to-many,0.125,97914,1,0,1.0,0.0
0,67340,6336,5653,grid,moore,100,5,15,one-to-many,0.125,67340,1,0,1.0,0.0
0,68417,7461,6389,grid,moore,100,5,15,one-to-many,0.125,68417,2,1,0.99,0.02
0,23901,8077,5057,grid,moore,100,5,15,one-to-many,0.125,23901,5,1,0.64,0.3125
0,94180,7366,5854,grid,moore,100,5,15,one-to-many,0.125,94180,4,3,0.97,0.0575
0,56816,6023,5048,grid,moore,100,5,15,one-to-many,0.125,56816,5,1,0.93,0.1225
0,94796,7623,6353,grid,moore,100,5,15,one-to-many,0.125,94796,3,0,0.94,0.095
0,38877,12744,10815,grid,moore,100,5,15,one-to-many,0.125,38877,1,0,1.0,0.0
0,95974,8045,7138,grid,moore,100,5,15,one-to-many,0.125,95974,1,0,1.0,0.0
0,35352,7211,5988,grid,moore,100,5,15,one-to-many,0.125,35352,3,1,0.95,0.08
0,90840,10404,5564,grid,moore,100,5,15,one-to-many,0.125,90840,4,1,0.53,0.29
0,14595,8129,6891,grid,moore,100,5,15,one-to-many,0.125,14595,2,0,0.97,0.045
0,67929,6233,5507,grid,moore,100,5,15,one-to-many,0.125,67929,2,1,0.99,0.02
0,94055,6973,6023,grid,moore,100,5,15,one-to-many,0.125,94055,5,2,0.94,0.11
0,78709,7810,6921,grid,moore,100,5,15,one-to-many,0.125,78709,1,0,1.0,0.0
0,37550,7423,6284,grid,moore,100,5,15,one-to-many,0.125,37550,2,1,0.99,0.02
0,51916,4930,4235,grid,moore,100,5,15,one-to-many,0.125,51916,2,1,0.99,0.02
0,91613,9035,7811,grid,moore,100,5,15,one-to-many,0.125,91613,2,1,0.99,0.02
0,27270,10110,8256,grid,moore,100,5,15,one-to-many,0.125,27270,2,1,0.99,0.02
0,48069,7764,6383,grid,moore,100,5,15,one-to-many,0.125,48069,4,2,0.93,0.11
0,99596,11789,9113,grid,moore,100,5,15,one-to-many,0.125,99596,3,2,0.98,0.04
0,28674,10510,8925,grid,moore,100,5,15,one-to-many,0.125,28674,1,0,1.0,0.0
0,79760,8940,7547,grid,moore,100,5,15,one-to-many,0.125,79760,4,3,0.97,0.06
0,27617,7608,6244,grid,moore,100,5,15,one-to-many,0.125,27617,1,0,1.0,0.0
0,49824,7185,5225,grid,moore,100,5,15,one-to-many,0.125,49824,4,2,0.95,0.085
0,86798,6542,5676,grid,moore,100,5,15,one-to-many,0.125,86798,2,1,0.99,0.02
0,85223,5788,4534,grid,moore,100,5,15,one-to-many,0.125,85223,5,1,0.88,0.175
0,45538,10266,8675,grid,moore,100,5,15,one-to-many,0.125,45538,2,1,0.99,0.02
0,24281,9834,8684,grid,moore,100,5,15,one-to-many,0.125,24281,1,0,1.0,0.0
0,49174,5690,4738,grid,moore,100,5,15,one-to-many,0.125,49174,2,0,0.96,0.055
0,93771,6996,6034,grid,moore,100,5,15,one-to-many,0.125,93771,3,2,0.98,0.04
0,98008,9451,7179,grid,moore,100,5,15,one-to-many,0.125,98008,6,3,0.93,0.1225
0,73228,8143,5768,grid,moore,100,5,15,one-to-many,0.125,73228,2,0,0.78,0.2
0,58000,5899,5099,grid,moore,100,5,15,one-to-many,0.125,58000,4,2,0.95,0.09
0,11636,7706,6798,grid,moore,100,5,15,one-to-many,0.125,11636,3,2,0.98,0.04
0,23556,7607,6253,grid,moore,100,5,15,one-to-many,0.125,23556,3,1,0.97,0.055
0,42511,7626,5753,grid,moore,100,5,15,one-to-many,0.125,42511,3,1,0.84,0.155
0,50805,4393,3836,grid,moore,100,5,15,one-to-many,0.125,50805,1,0,1.0,0.0
0,18100,7780,6561,grid,moore,100,5,15,one-to-many,0.125,18100,2,1,0.99,0.02
0,40055,7741,6623,grid,moore,100,5,15,one-to-many,0.125,40055,2,1,0.99,0.02
0,42821,8281,6343,grid,moore,100,5,15,one-to-many,0.125,42821,6,3,0.91,0.1375
0,17040,7466,6646,grid,moore,100,5,15,one-to-many,0.125,17040,1,0,1.0,0.0
0,62802,7231,5794,grid,moore,100,5,15,one-to-many,0.125,62802,2,0,0.95,0.06
0,45397,9706,8112,grid,moore,100,5,15,one-to-many,0.125,45397,3,2,0.98,0.04
0,56743,12869,5185,grid,moore,100,5,15,one-to-many,0.125,56743,5,1,0.76,0.2875
0,22075,7345,5902,grid,moore,100,5,15,one-to-many,0.125,22075,4,3,0.97,0.06
0,33788,8491,7054,grid,moore,100,5,15,one-to-many,0.125,33788,4,3,0.97,0.06
0,43901,10212,7102,grid,moore,100,5,15,one-to-many,0.125,43901,7,2,0.83,0.2275
0,38150,5194,4057,grid,moore,100,5,15,one-to-many,0.125,38150,2,0,0.97,0.045
0,78786,8318,7291,grid,moore,100,5,15,one-to-many,0.125,78786,5,4,0.96,0.0775
0,64480,8501,6847,grid,moore,100,5,15,one-to-many,0.125,64480,4,1,0.94,0.1
0,47838,8806,7120,grid,moore,100,5,15,one-to-many,0.125,47838,6,4,0.94,0.115
0,43645,4340,3980,grid,moore,100,5,15,one-to-many,0.125,43645,2,1,0.99,0.02
0,12948,5509,4853,grid,moore,100,5,15,one-to-many,0.125,12948,2,1,0.99,0.02
0,69043,6784,5624,grid,moore,100,5,15,one-to-many,0.125,69043,3,2,0.98,0.04
0,93690,7382,6283,grid,moore,100,5,15,one-to-many,0.125,93690,3,1,0.96,0.065
0,81574,7767,6153,grid,moore,100,5,15,one-to-many,0.125,81574,2,0,0.89,0.13
0,21953,6843,6318,grid,moore,100,5,15,one-to-many,0.125,21953,1,0,1.0,0.0
0,60405,8255,7154,grid,moore,100,5,15,one-to-many,0.125,60405,3,2,0.98,0.04
0,95200,6363,5811,grid,moore,100,5,15,one-to-many,0.125,95200,3,2,0.98,0.04
0,32123,10034,7272,grid,moore,100,5,15,one-to-many,0.125,32123,4,1,0.86,0.145
0,30866,6101,5270,grid,moore,100,5,15,one-to-many,0.125,30866,3,1,0.96,0.065
0,18186,8567,7063,grid,moore,100,5,15,one-to-many,0.125,18186,3,1,0.96,0.065
0,43240,8725,7187,grid,moore,100,5,15,one-to-many,0.125,43240,5,1,0.93,0.12
0,30663,8737,7145,grid,moore,100,5,15,one-to-many,0.125,30663,2,0,0.98,0.035
0,61864,6663,5237,grid,moore,100,5,15,one-to-many,0.125,61864,5,2,0.91,0.13
0,86967,6386,5535,grid,moore,100,5,15,one-to-many,0.125,86967,3,2,0.98,0.0375
0,33315,12034,10749,grid,moore,100,5,15,one-to-many,0.125,33315,1,0,1.0,0.0
0,96845,5555,4487,grid,moore,100,5,15,one-to-many,0.125,96845,3,0,0.94,0.095
0,59509,9481,6777,grid,moore,100,5,15,one-to-many,0.125,59509,3,0,0.8,0.215
0,17418,7311,6116,grid,moore,100,5,15,one-to-many,0.125,17418,3,0,0.96,0.07
0,17448,6763,5689,grid,moore,100,5,15,one-to-many,0.125,17448,3,0,0.93,0.1
0,80364,8356,6572,grid,moore,100,5,15,one-to-many,0.125,80364,5,3,0.94,0.1075
0,88666,6573,6005,grid,moore,100,5,15,one-to-many,0.125,88666,2,0,0.98,0.035
0,33518,8158,7274,grid,moore,100,5,15,one-to-many,0.125,33518,2,0,0.98,0.035
0,21380,5981,5196,grid,moore,100,5,15,one-to-many,0.125,21380,1,0,1.0,0.0
0,94048,5259,4339,grid,moore,100,5,15,one-to-many,0.125,94048,3,1,0.97,0.055
0,12916,8520,7464,grid,moore,100,5,15,one-to-many,0.125,12916,3,1,0.97,0.055
0,15205,9253,8185,grid,moore,100,5,15,one-to-many,0.125,15205,1,0,1.0,0.0
0,70520,8940,7641,grid,moore,100,5,15,one-to-many,0.125,70520,3,1,0.96,0.065
0,50629,9297,6649,grid,moore,100,5,15,one-to-many,0.125,50629,7,3,0.85,0.195
0,11545,9209,7869,grid,moore,100,5,15,one-to-many,0.125,11545,3,1,0.96,0.07
0,59416,7340,6542,grid,moore,100,5,15,one-to-many,0.125,59416,1,0,1.0,0.0
0,53896,6884,5976,grid,moore,100,5,15,one-to-many,0.125,53896,3,2,0.98,0.04
0,35258,8978,7691,grid,moore,100,5,15,one-to-many,0.125,35258,1,0,1.0,0.0
0,63154,6908,5729,grid,moore,100,5,15,one-to-many,0.125,63154,5,3,0.95,0.09
0,73213,7664,6566,grid,moore,100,5,15,one-to-many,0.125,73213,5,4,0.96,0.075
